HHI,average_first_publish_to_top10_days,decay_floor,diversity_factor,gini,n_genes_final,n_seasons_completed,run_idx,seed,shannon_diversity,top10_newcomer_rate,top10_share,total_battles
1.0605103391811062,9000.0,0.05,0.9999946156896703,0.13536793289737314,10495.0,100.0,29,1429,9.168722991511284,0.0,0.0011084933048909687,8216990.0
1.056191498734221,9000.0,0.05,0.999994686818931,0.13381030293849833,10527.0,100.0,30,1430,9.172241725270673,0.0,0.0011028705438139196,8278530.0
1.0507817760957878,9000.0,0.05,0.9999946302015151,0.13632404287003883,10600.0,100.0,31,1431,9.178220077378878,0.0,0.001098852452645783,8292527.0
1.0488847470378093,9000.0,0.05,0.9999946672783728,0.1346380043073958,10613.0,100.0,32,1432,9.179543755935937,0.0,0.0010948765866721367,8416452.0
1.06232194964265,9000.0,0.05,0.9999946251871475,0.13405652833114953,10473.0,100.0,33,1433,9.166545462494078,0.0,0.0011087431265090393,8259476.0
1.0617289467334854,9000.0,0.05,0.999994622948795,0.13452910831370749,10480.0,100.0,34,1434,9.167352002791635,0.0,0.0011087421084307692,8233702.0
1.072600929227468,9000.0,0.05,0.9999945761262707,0.13505912646528792,10372.0,100.0,35,1435,9.157283369377618,0.0,0.0011212793341682638,8110104.0
1.069144289903148,9000.0,0.05,0.999994526890192,0.1365171079114573,10420.0,100.0,36,1436,9.160831360800406,0.0,0.0011180954298662586,8149148.0
1.0553180416735384,9000.0,0.05,0.9999946314322066,0.1356119039553372,10549.0,100.0,37,1437,9.173650006528383,0.0,0.0011031474695158752,8272271.0
1.059290072808304,9000.0,0.05,0.999994622292817,0.13527226086931662,10507.0,100.0,38,1438,9.169769687539368,0.0,0.0011070679361534562,8295350.0
1.0617059521417036,9000.0,0.05,0.9999946013450791,0.13564333497609496,10485.0,100.0,39,1439,9.167539425099847,0.0,0.0011099615539852524,8238647.0
1.059819788307803,9000.0,0.05,0.9999946003343225,0.13548183225707103,10506.0,100.0,40,1440,9.169241232269197,0.0,0.0011073786361781555,8224487.0
