HHI,alpha,average_first_publish_to_top10_days,diversity_factor,gini,n_genes_final,n_seasons_completed,run_idx,seed,shannon_diversity,top10_newcomer_rate,top10_share,total_battles
1.0739057723235865,0.1,9000.0,0.9999989086849821,0.13489437069524024,10365.0,100.0,70,170,9.155834564614901,0.0,0.0011215618612273601,8182386.0
1.0689954117277884,0.1,9000.0,0.9999989188538119,0.13431295006773536,10407.0,100.0,71,171,9.160406748332978,0.0,0.0011162359655652618,8198989.0
1.0583898939715992,0.1,9000.0,0.9999989244085303,0.1353473885026698,10517.0,100.0,72,172,9.170702749755243,0.0,0.001106100033435768,8207174.0
1.0491533615974884,0.1,9000.0,0.9999989316549588,0.13475782714902615,10612.0,100.0,73,173,9.179071387886282,0.0,0.0010951394791289559,8398870.0
1.0551755255993993,0.1,9000.0,0.9999989358047151,0.13420519608246959,10540.0,100.0,74,174,9.173455123375787,0.0,0.001102078807334553,8309513.0
1.052050452043267,0.1,9000.0,0.9999989293986004,0.13492726353805598,10582.0,100.0,75,175,9.176504293976917,0.0,0.0010985580027800795,8343103.0
1.082072900057594,0.1,9000.0,0.999998903947491,0.13433670794251262,10283.0,100.0,76,176,9.148103408381164,0.0,0.0011296754002088057,8167572.0
1.0556371117163705,0.1,9000.0,0.9999989275887676,0.13481465948106613,10544.0,100.0,77,177,9.17295018245338,0.0,0.0011023941823356466,8263690.0
1.0714852426976584,0.1,9000.0,0.9999989050464638,0.13592843778406663,10395.0,100.0,78,178,9.158622786198029,0.0,0.001119844436776061,8168706.0
1.0660486010159897,0.1,9000.0,0.9999989225391964,0.13452025913275406,10435.0,100.0,79,179,9.163221414201802,0.0,0.0011136152244535357,8236340.0
1.0609887364174424,0.1,9000.0,0.999998919259206,0.1358194248890088,10494.0,100.0,80,180,9.168397141877874,0.0,0.0011092346273774815,8249547.0
1.0664620423140891,0.1,9000.0,0.9999989174859835,0.13523064743519278,10436.0,100.0,81,181,9.163108294144772,0.0,0.0011145323009088771,8192915.0
1.0765906060821357,0.1,9000.0,0.9999989089056206,0.13484995165115593,10336.0,100.0,82,182,9.15347501085215,0.0,0.001124725463807216,8113558.0
1.0524601903205513,0.1,9000.0,0.999998929768453,0.13467456878208223,10577.0,100.0,83,183,9.176143783007694,0.0,0.0010986715595591315,8459704.0
1.0450044607767004,0.1,9000.0,0.9999989359964777,0.13539915559893032,10654.0,100.0,84,184,9.183396136154872,0.0,0.0010918820700137571,8320151.0
1.053130318657885,0.1,9000.0,0.999998931118917,0.1352904387652009,10568.0,100.0,85,185,9.175619591928522,0.0,0.0011007228268106618,8324238.0
1.0632003243133534,0.1,9000.0,0.9999989153387363,0.13556248596234516,10474.0,100.0,86,186,9.166056737938197,0.0,0.0011108493014476792,8291083.0
1.0671293369355506,0.1,9000.0,0.9999989172445759,0.13517026558631176,10429.0,100.0,87,187,9.162502263022217,0.0,0.0011152062665257235,8189282.0
